Sale Date,ISBN,Discount,ItemID,OrderID,Quantity
10/6/2193,989-28-3705-007-2,,107297-87-9926,107297-38791,92
10/6/2193,989-28-3705-592-3,,107297-53-8896,107297-38792,54
10/6/2193,989-28-3705-987-7,,107297-83-2468,107297-38793,70
10/6/2193,989-28-3705-369-1,,107297-29-4095,107297-38794,26
10/6/2193,989-28-79-21991-8,,107297-68-6867,107297-38795,10
10/6/2193,989-28-79-18127-7,0.13,107297-42-250,107297-38796,80
10/6/2193,989-28-79-82197-5,,107297-45-2917,107297-38797,80
10/6/2193,989-28-79-11297-4,,107297-4-2991,107297-38798,67
10/6/2193,989-28-79-16826-1,,107297-64-2455,107297-38799,75
10/6/2193,989-28-79-22871-2,,107297-23-2966,107297-38800,30
10/6/2193,989-28-79-21991-8,,107297-10-1705,107297-38801,90
10/6/2193,989-28-79-86624-2,,107297-54-7695,107297-38802,24
10/6/2193,989-28-79-21991-8,,107297-65-5036,107297-38803,27
10/6/2193,989-28-79-05670-4,,107297-46-1545,107297-38804,42
10/6/2193,989-28-79-13871-4,,107297-2-9372,107297-38805,99
10/6/2193,989-28-79-69807-2,,107297-34-3753,107297-38806,89
10/6/2193,989-28-79-13871-4,,107297-13-1044,107297-38807,79
10/6/2193,989-28-79-69807-2,,107297-34-3752,107297-38808,59
10/6/2193,989-28-79-13871-4,,107297-2-9371,107297-38809,92
10/6/2193,989-28-79-13871-4,,107297-94-1286,107297-38810,73
10/6/2193,989-28-79-69807-2,,107297-34-5559,107297-38811,75
10/6/2193,989-28-79-69807-2,,107297-72-8644,107297-38812,92
10/6/2193,989-28-79-69807-2,,107297-72-8643,107297-38813,65
10/6/2193,989-28-79-69807-2,,107297-34-5558,107297-38814,18
10/6/2193,989-28-79-82749-6,,107297-7-6701,107297-38815,88
10/6/2193,989-28-79-82749-6,,107297-7-6700,107297-38816,13
10/6/2193,989-28-79-69807-2,,107297-34-4408,107297-38817,88
10/6/2193,989-28-79-13871-4,,107297-94-1285,107297-38818,85
10/6/2193,989-28-654-6033-1,,107297-62-99,107297-38819,49
10/6/2193,989-28-229-1404-4,,107297-66-3808,107297-38820,18
10/6/2193,989-28-229-7592-2,,107297-93-4806,107297-38821,47
10/6/2193,989-28-229-7592-2,,107297-15-8069,107297-38822,25
10/6/2193,989-28-229-7592-2,,107297-22-6281,107297-38823,74
10/6/2193,989-28-229-1404-4,,107297-57-1511,107297-38824,46
10/6/2193,989-28-229-7592-2,,107297-23-6390,107297-38825,55
10/6/2193,989-28-229-7592-2,,107297-39-7386,107297-38826,55
10/6/2193,989-28-229-9769-6,,107297-60-9870,107297-38827,12
10/6/2193,989-28-229-1404-4,,107297-12-4456,107297-38828,81
10/6/2193,989-28-229-1404-4,,107297-15-2060,107297-38829,44
10/6/2193,989-28-229-3157-7,0.1,107297-22-7860,107297-38830,71
10/6/2193,989-28-229-1404-4,,107297-98-6328,107297-38831,30
10/6/2193,989-28-229-1404-4,,107297-25-4782,107297-38832,52
10/6/2193,989-28-229-0197-6,,107297-54-3133,107297-38833,53
10/6/2193,989-28-229-5891-8,,107297-64-2335,107297-38834,11
10/6/2193,989-28-229-0197-6,,107297-49-6077,107297-38835,81
10/6/2193,989-28-229-7592-2,,107297-39-3422,107297-38836,81
10/6/2193,989-28-229-5891-8,,107297-59-545,107297-38837,84
10/6/2193,989-28-229-5891-8,,107297-88-3390,107297-38838,29
10/6/2193,989-28-229-9769-6,,107297-45-3928,107297-38839,67
10/6/2193,989-28-229-7592-2,,107297-26-5251,107297-38840,23
10/6/2193,989-28-79-23023-4,,107297-92-4778,107297-38841,47
10/6/2193,989-28-79-74374-1,,107297-58-1499,107297-38842,46
10/6/2193,989-28-79-36485-4,,107297-60-6994,107297-38843,53
10/6/2193,989-28-79-13801-1,,107297-73-9322,107297-38844,17
10/6/2193,989-28-79-13801-1,,107297-68-315,107297-38845,79
10/6/2193,989-28-79-13801-1,,107297-77-4226,107297-38846,78
10/6/2193,989-28-79-74374-1,,107297-43-2173,107297-38847,66
10/6/2193,989-28-79-40897-8,,107297-72-9535,107297-38848,19
10/6/2193,989-28-79-74374-1,,107297-50-2671,107297-38849,38
10/6/2193,989-28-79-68089-3,0.05,107297-62-9547,107297-38850,23
10/6/2193,989-28-79-40897-8,,107297-47-2132,107297-38851,26
10/6/2193,989-28-79-13801-1,,107297-56-9499,107297-38852,79
10/6/2193,989-28-79-74374-1,,107297-23-3244,107297-38853,87
10/6/2193,989-28-79-74374-1,,107297-51-3968,107297-38854,49
10/6/2193,989-28-79-16533-8,,107297-8-2794,107297-38855,99
10/6/2193,989-28-79-26824-4,,107297-13-2463,107297-38856,92
10/6/2193,989-28-79-23023-4,,107297-8-9309,107297-38857,54
10/6/2193,989-28-79-13801-1,,107297-24-4674,107297-38858,60
10/6/2193,989-28-79-13801-1,,107297-24-8070,107297-38859,56
10/6/2193,989-28-79-51397-9,,107297-66-3176,107297-38860,52
10/6/2193,989-28-79-36485-4,,107297-27-1415,107297-38861,17
10/6/2193,989-28-79-74374-1,,107297-34-3108,107297-38862,33
10/6/2193,989-28-79-13801-1,,107297-12-7302,107297-38863,54
10/6/2193,989-28-79-74374-1,,107297-36-7857,107297-38864,31
10/6/2193,989-28-79-16808-7,,107297-78-1364,107297-38865,10
10/6/2193,989-28-79-91028-0,,107297-3-1985,107297-38866,100
10/6/2193,989-28-79-68089-3,0.05,107297-42-1122,107297-38867,53
10/6/2193,989-28-79-91028-0,,107297-78-8400,107297-38868,97
10/6/2193,989-28-79-74374-1,,107297-17-6193,107297-38869,77
10/6/2193,989-28-79-13801-1,,107297-23-2116,107297-38870,89
10/6/2193,989-28-79-23023-4,,107297-37-1599,107297-38871,60
10/6/2193,989-28-79-13801-1,,107297-86-3375,107297-38872,80
10/6/2193,989-28-79-23023-4,,107297-11-5725,107297-38873,42
10/6/2193,989-28-79-26824-4,,107297-1-6388,107297-38874,30
10/6/2193,989-28-79-43574-5,,107297-25-4070,107297-38875,23
10/6/2193,989-28-79-71565-6,,107297-54-4573,107297-38877,35
10/6/2193,989-28-79-55752-2,,107297-68-302,107297-38878,82
10/6/2193,989-28-79-23023-4,,107297-91-7826,107297-38879,62
10/6/2193,989-28-79-23023-4,,107297-20-6972,107297-38880,89
10/6/2193,989-28-79-16533-8,,107297-32-4998,107297-38881,96
10/6/2193,989-28-79-23023-4,,107297-43-1282,107297-38882,42
10/6/2193,989-28-79-82339-9,,107297-67-3763,107297-38883,51
10/6/2193,989-28-79-23023-4,,107297-32-590,107297-38884,81
10/6/2193,989-28-79-71565-6,,107297-27-8936,107297-38885,50
10/6/2193,989-28-79-71565-6,,107297-34-2988,107297-38886,93
10/6/2193,989-28-79-71565-6,,107297-4-2054,107297-38887,46
10/6/2193,989-28-79-71565-6,,107297-27-4803,107297-38888,81
10/6/2193,989-28-79-74374-1,,107297-4-4784,107297-38889,50
10/6/2193,989-28-79-23023-4,,107297-27-3701,107297-38890,10
10/6/2193,989-28-79-23023-4,,107297-99-8826,107297-38891,62
10/6/2193,989-28-79-74374-1,0.13,107297-42-6136,107297-38892,93
10/6/2193,989-28-79-26824-4,,107297-20-9858,107297-38893,83
10/6/2193,989-28-79-71565-6,,107297-39-1119,107297-38894,49
10/6/2193,989-28-79-26824-4,,107297-53-2551,107297-38895,89
10/6/2193,989-28-79-74374-1,,107297-91-5125,107297-38896,91
10/6/2193,989-28-79-40897-8,,107297-18-8946,107297-38897,55
10/6/2193,989-28-79-36485-4,,107297-29-337,107297-38898,35
10/6/2193,989-28-3705-222-9,,107297-10-3208,107297-38899,64
10/6/2193,989-28-3705-492-6,,107297-68-3419,107297-38900,86
10/6/2193,989-28-3705-492-6,,107297-55-5876,107297-38901,66
10/6/2193,989-28-3705-987-7,,107297-41-6997,107297-38902,62
10/6/2193,989-28-3705-007-2,,107297-67-8932,107297-38902,79
10/6/2193,989-28-3705-007-2,,107297-49-5177,107297-38903,46
10/6/2193,989-28-79-18127-7,,107297-67-3698,107297-38903,99
10/6/2193,989-28-79-45675-7,,107297-13-8674,107297-38904,72
10/6/2193,989-28-79-04510-4,,107297-25-8059,107297-38904,34
10/6/2193,989-28-79-13871-4,,107297-13-1043,107297-38905,32
10/6/2193,989-28-79-05670-4,,107297-17-7922,107297-38905,12
10/6/2193,989-28-79-69807-2,,107297-34-4407,107297-38905,28
10/6/2193,989-28-229-7592-2,,107297-2-8523,107297-38906,85
10/6/2193,989-28-79-71565-6,,107297-95-6329,107297-38906,95
10/6/2193,989-28-229-3157-7,0.1,107297-85-3895,107297-38907,81
10/6/2193,989-28-79-13801-1,,107297-17-6958,107297-38907,45
10/6/2193,989-28-229-9769-6,,107297-83-1316,107297-38907,91
10/6/2193,989-28-229-0197-6,,107297-47-4018,107297-38908,29
10/6/2193,989-28-79-13801-1,,107297-83-2492,107297-38908,25
10/6/2193,989-28-229-3157-7,0.1,107297-12-6082,107297-38909,31
10/6/2193,989-28-79-74374-1,,107297-92-7209,107297-38909,95
10/6/2193,989-28-79-68089-3,0.05,107297-19-8035,107297-38910,78
10/6/2193,989-28-79-13801-1,,107297-29-1026,107297-38910,95
10/6/2193,989-28-79-68089-3,0.05,107297-27-9204,107297-38911,93
10/6/2193,989-28-79-26824-4,,107297-68-8616,107297-38911,95
10/6/2193,989-28-3705-492-6,,107297-18-7913,107297-38912,64
10/6/2193,989-28-3705-222-9,,107297-46-8274,107297-38912,49
10/6/2193,989-28-229-5891-8,,107297-11-8747,107297-38913,28
10/6/2193,989-28-79-82197-5,,107297-40-8704,107297-38913,25
10/6/2193,989-28-79-61125-5,,107297-79-6883,107297-38913,81
10/6/2193,989-28-79-68089-3,0.05,107297-45-4280,107297-38914,88
10/6/2193,989-28-79-74374-1,,107297-12-6566,107297-38914,68
10/6/2193,989-28-79-74374-1,,107297-54-9797,107297-38914,57
10/6/2193,989-28-79-68089-3,0.05,107297-23-1587,107297-38915,91
10/6/2193,989-28-3705-222-9,,107297-52-328,107297-38915,41
10/6/2193,989-28-79-74374-1,,107297-82-2702,107297-38915,100
10/6/2193,989-28-654-0127-3,,107297-52-8905,107297-38916,60
10/6/2193,989-28-79-91028-0,,107297-68-8496,107297-38916,65
10/7/2193,989-28-79-87459-9,0.15,107298-1-6486,107295-38926,84
10/7/2193,989-28-3705-007-2,,107298-82-9298,107298-38917,84
10/7/2193,989-28-3705-007-2,,107298-38-748,107298-38918,62
10/7/2193,989-28-3705-007-2,,107298-61-5822,107298-38919,83
10/7/2193,989-28-3705-007-2,,107298-56-1823,107298-38920,64
10/7/2193,989-28-3705-987-7,,107298-4-6749,107298-38921,18
10/7/2193,989-28-3705-583-1,,107298-6-4216,107298-38922,84
10/7/2193,989-28-3705-007-2,,107298-33-5091,107298-38923,75
10/7/2193,989-28-3705-987-7,,107298-73-2724,107298-38924,93
10/7/2193,989-28-3705-583-1,,107298-28-7306,107298-38925,41
10/7/2193,989-28-79-30536-9,,107298-62-7513,107298-38927,92
10/7/2193,989-28-79-01991-4,,107298-34-447,107298-38928,87
10/7/2193,989-28-79-01991-4,,107298-75-924,107298-38929,45
10/7/2193,989-28-79-61125-5,,107298-95-881,107298-38930,37
10/7/2193,989-28-79-16826-1,,107298-13-8753,107298-38931,40
10/7/2193,989-28-79-32105-5,,107298-67-2888,107298-38932,48
10/7/2193,989-28-654-3899-6,,107298-82-6925,107298-38933,37
10/7/2193,989-28-79-69807-2,,107298-23-8061,107298-38934,42
10/7/2193,989-28-79-13871-4,,107298-18-7041,107298-38935,98
10/7/2193,989-28-79-13871-4,,107298-82-9570,107298-38936,98
10/7/2193,989-28-79-13871-4,,107298-18-7040,107298-38937,86
10/7/2193,989-28-79-13871-4,,107298-24-5119,107298-38938,85
10/7/2193,989-28-79-05670-4,,107298-97-4073,107298-38939,82
10/7/2193,989-28-79-13871-4,,107298-82-9569,107298-38940,33
10/7/2193,989-28-79-69807-2,,107298-84-8618,107298-38941,62
10/7/2193,989-28-229-0197-6,,107298-30-8270,107298-38942,82
10/7/2193,989-28-229-5891-8,,107298-65-7440,107298-38943,76
10/7/2193,989-28-229-1404-4,,107298-5-6599,107298-38944,35
10/7/2193,989-28-229-9769-6,,107298-26-1290,107298-38945,21
10/7/2193,989-28-229-1404-4,,107298-72-3945,107298-38946,11
10/7/2193,989-28-229-9769-6,,107298-69-3090,107298-38947,80
10/7/2193,989-28-229-6632-6,,107298-31-4482,107298-38948,100
10/7/2193,989-28-229-9769-6,,107298-50-7773,107298-38949,97
10/7/2193,989-28-229-1404-4,,107298-97-1993,107298-38950,16
10/7/2193,989-28-229-9769-6,,107298-51-3345,107298-38951,26
10/7/2193,989-28-229-7592-2,,107298-31-3042,107298-38952,63
10/7/2193,989-28-229-7592-2,,107298-5-8769,107298-38953,32
10/7/2193,989-28-229-5891-8,,107298-23-6031,107298-38954,58
10/7/2193,989-28-229-6632-6,,107298-93-8008,107298-38955,43
10/7/2193,989-28-79-74374-1,,107298-88-6636,107298-38956,33
10/7/2193,989-28-79-13801-1,,107298-34-6189,107298-38957,50
10/7/2193,989-28-79-71565-6,,107298-79-4249,107298-38958,13
10/7/2193,989-28-79-23023-4,,107298-23-9385,107298-38959,11
10/7/2193,989-28-79-74374-1,,107298-91-4802,107298-38960,65
10/7/2193,989-28-79-13801-1,,107298-69-605,107298-38961,67
10/7/2193,989-28-79-13801-1,,107298-92-2533,107298-38962,31
10/7/2193,989-28-79-74374-1,,107298-10-2573,107298-38963,78
10/7/2193,989-28-79-13801-1,,107298-57-5547,107298-38964,74
10/7/2193,989-28-79-26824-4,,107298-18-7573,107298-38965,55
10/7/2193,989-28-79-13801-1,,107298-22-8861,107298-38966,91
10/7/2193,989-28-79-40897-8,,107298-7-6746,107298-38967,58
10/7/2193,989-28-79-74374-1,,107298-54-5545,107298-38968,23
10/7/2193,989-28-79-74374-1,,107298-29-6128,107298-38969,54
10/7/2193,989-28-79-13801-1,,107298-79-4420,107298-38970,31
10/7/2193,989-28-79-68089-3,0.05,107298-89-4144,107298-38971,18
10/7/2193,989-28-79-71565-6,,107298-25-7642,107298-38972,21
10/7/2193,989-28-79-74374-1,,107298-63-6017,107298-38973,95
10/7/2193,989-28-79-68089-3,0.05,107298-11-3221,107298-38974,79
10/7/2193,989-28-79-74374-1,,107298-85-6667,107298-38975,96
10/7/2193,989-28-79-71565-6,,107298-19-3968,107298-38976,33
10/7/2193,989-28-79-91028-0,,107298-26-2455,107298-38978,76
10/7/2193,989-28-79-13801-1,,107298-17-7642,107298-38979,96
10/7/2193,989-28-79-13801-1,,107298-35-7406,107298-38980,59
10/7/2193,989-28-79-23023-4,,107298-71-6439,107298-38981,37
10/7/2193,989-28-79-13801-1,,107298-84-5959,107298-38982,41
10/7/2193,989-28-79-23023-4,,107298-23-7597,107298-38983,71
10/7/2193,989-28-79-13801-1,,107298-99-1844,107298-38984,65
10/7/2193,989-28-79-26824-4,,107298-2-1545,107298-38985,25
10/7/2193,989-28-79-23023-4,,107298-18-1598,107298-38986,10
10/7/2193,989-28-79-74374-1,,107298-48-3136,107298-38987,39
10/7/2193,989-28-79-74374-1,,107298-59-2498,107298-38988,97
10/7/2193,989-28-79-82339-9,,107298-92-2323,107298-38989,48
10/7/2193,989-28-79-23023-4,,107298-30-8891,107298-38990,76
10/7/2193,989-28-79-13801-1,,107298-61-5361,107298-38991,72
10/7/2193,989-28-79-13801-1,,107298-17-2661,107298-38992,96
10/7/2193,989-28-79-13801-1,,107298-80-98,107298-38993,16
10/7/2193,989-28-79-71565-6,,107298-60-7930,107298-38994,35
10/7/2193,989-28-3705-222-9,,107298-32-4867,107298-38995,47
10/7/2193,989-28-3705-222-9,,107298-30-5224,107298-38996,64
10/7/2193,989-28-3705-222-9,,107298-76-2370,107298-38997,24
10/7/2193,989-28-79-14379-4,,107298-9-5295,107298-38998,52
10/7/2193,989-28-3705-222-9,,107298-62-8765,107298-38999,83
10/7/2193,989-28-3705-222-9,,107298-64-641,107298-39000,58
10/7/2193,989-28-3705-222-9,,107298-45-6988,107298-39001,56
10/7/2193,989-28-3705-583-1,,107298-13-7265,107298-39002,76
10/7/2193,989-28-3705-007-2,,107298-89-8204,107298-39002,89
10/7/2193,989-28-3705-007-2,,107298-23-8577,107298-39003,52
10/7/2193,989-28-79-16826-1,,107298-47-4440,107298-39003,34
10/7/2193,989-28-79-21991-8,,107298-69-5996,107298-39004,11
10/7/2193,989-28-79-11297-4,,107298-78-8470,107298-39004,46
10/7/2193,989-28-79-13871-4,,107298-24-5118,107298-39005,65
10/7/2193,989-28-79-69807-2,,107298-84-8617,107298-39005,13
10/7/2193,989-28-79-69807-2,,107298-23-8060,107298-39006,82
10/7/2193,989-28-79-05670-4,,107298-47-489,107298-39006,61
10/7/2193,989-28-229-6632-6,,107298-43-4158,107298-39007,36
10/7/2193,989-28-229-7592-2,,107298-90-4091,107298-39007,32
10/7/2193,989-28-229-3157-7,0.1,107298-26-116,107298-39008,98
10/7/2193,989-28-79-23023-4,,107298-49-7118,107298-39008,43
10/7/2193,989-28-229-7592-2,,107298-48-739,107298-39009,20
10/7/2193,989-28-79-55752-2,,107298-51-5359,107298-39009,88
10/7/2193,989-28-79-40897-8,,107298-24-7406,107298-39010,75
10/7/2193,989-28-79-26824-4,,107298-54-2607,107298-39010,33
10/7/2193,989-28-79-26824-4,,107298-26-9170,107298-39011,93
10/7/2193,989-28-79-23023-4,,107298-81-8179,107298-39011,98
10/7/2193,989-28-3705-222-9,,107298-11-8071,107298-39012,92
10/7/2193,989-28-3705-222-9,,107298-62-3969,107298-39012,17
10/7/2193,989-28-3705-492-6,,107298-23-2684,107298-39013,27
10/7/2193,989-28-79-03683-6,,107298-49-521,107298-39013,84
10/7/2193,989-28-3705-222-9,,107298-88-9258,107298-39013,24
10/7/2193,989-28-79-68089-3,0.05,107298-34-4600,107298-39014,98
10/7/2193,989-28-229-3157-7,0.1,107298-42-4931,107298-39014,39
10/7/2193,989-28-79-21991-8,,107298-54-1897,107298-39014,79
10/7/2193,989-28-79-36485-4,,107298-63-6996,107298-39014,96
10/8/2193,989-28-79-87459-9,0.15,107299-1-8075,107298-39025,59
10/8/2193,989-28-3705-987-7,,107299-99-2165,107299-39015,40
10/8/2193,989-28-3705-987-7,,107299-72-888,107299-39016,35
10/8/2193,989-28-3705-007-2,,107299-12-6594,107299-39017,29
10/8/2193,989-28-3705-592-3,,107299-5-6198,107299-39018,66
10/8/2193,989-28-3705-987-7,,107299-55-1480,107299-39019,39
10/8/2193,989-28-3705-007-2,0.13,107299-42-5169,107299-39020,14
10/8/2193,989-28-79-87459-9,0.15,107299-1-4300,107299-39021,13
10/8/2193,989-28-79-01991-4,,107299-72-8355,107299-39022,24
10/8/2193,989-28-79-30536-9,,107299-62-5047,107299-39023,60
10/8/2193,989-28-79-01991-4,,107299-21-6169,107299-39024,82
10/8/2193,989-28-79-42728-3,,107299-30-535,107299-39026,29
10/8/2193,989-28-79-04510-4,,107299-73-7507,107299-39027,69
10/8/2193,989-28-79-11297-4,,107299-64-3132,107299-39028,86
10/8/2193,989-28-79-30536-9,,107299-82-602,107299-39029,99
10/8/2193,989-28-79-87459-9,0.15,107299-1-8001,107299-39030,18
10/8/2193,989-28-79-11297-4,,107299-40-2499,107299-39031,38
10/8/2193,989-28-79-13871-4,0.13,107299-42-1374,107299-39032,54
10/8/2193,989-28-79-13871-4,,107299-68-169,107299-39033,33
10/8/2193,989-28-79-05670-4,,107299-39-3838,107299-39034,53
10/8/2193,989-28-79-13871-4,,107299-68-168,107299-39035,45
10/8/2193,989-28-79-13871-4,,107299-7-930,107299-39036,11
10/8/2193,989-28-79-13871-4,0.13,107299-42-1373,107299-39037,50
10/8/2193,989-28-229-1404-4,,107299-44-8336,107299-39038,93
10/8/2193,989-28-229-1404-4,,107299-52-5553,107299-39039,57
10/8/2193,989-28-229-1404-4,,107299-95-5065,107299-39040,20
10/8/2193,989-28-229-9769-6,,107299-52-3020,107299-39041,92
10/8/2193,989-28-229-0197-6,,107299-14-7421,107299-39042,43
10/8/2193,989-28-229-7592-2,,107299-52-3868,107299-39043,52
10/8/2193,989-28-229-1404-4,,107299-68-8956,107299-39044,20
10/8/2193,989-28-79-71565-6,,107299-21-2546,107299-39045,57
10/8/2193,989-28-79-13801-1,,107299-31-3253,107299-39046,77
10/8/2193,989-28-79-91028-0,,107299-39-5516,107299-39047,50
10/8/2193,989-28-79-68089-3,0.05,107299-9-670,107299-39048,21
10/8/2193,989-28-79-13801-1,,107299-99-4182,107299-39049,14
10/8/2193,989-28-79-74374-1,,107299-37-9758,107299-39050,95
10/8/2193,989-28-79-68089-3,0.05,107299-44-9683,107299-39051,15
10/8/2193,989-28-79-91028-0,,107299-63-8829,107299-39052,78
10/8/2193,989-28-79-13801-1,,107299-48-1354,107299-39053,99
10/8/2193,989-28-79-26824-4,,107299-82-9908,107299-39054,81
10/8/2193,989-28-79-74374-1,,107299-60-3109,107299-39055,92
10/8/2193,989-28-79-91028-0,,107299-40-3383,107299-39056,56
10/8/2193,989-28-79-23023-4,,107299-10-6248,107299-39057,68
10/8/2193,989-28-79-91028-0,,107299-74-6231,107299-39058,44
10/8/2193,989-28-79-23023-4,,107299-30-8645,107299-39059,20
10/8/2193,989-28-79-23023-4,,107299-74-1131,107299-39060,63
10/8/2193,989-28-79-13801-1,,107299-34-9960,107299-39061,52
10/8/2193,989-28-79-74374-1,,107299-73-1770,107299-39062,13
10/8/2193,989-28-79-23023-4,,107299-37-2586,107299-39063,22
10/8/2193,989-28-79-13801-1,,107299-6-5481,107299-39064,75
10/8/2193,989-28-3705-492-6,,107299-10-9861,107299-39066,93
10/8/2193,989-28-3705-222-9,,107299-89-1398,107299-39067,100
10/8/2193,989-28-3705-222-9,,107299-23-2850,107299-39068,98
10/8/2193,989-28-3705-222-9,,107299-10-4862,107299-39069,92
10/8/2193,989-28-3705-222-9,,107299-46-4367,107299-39070,97
10/8/2193,989-28-3705-987-7,,107299-25-7700,107299-39071,53
10/8/2193,989-28-229-5891-8,,107299-34-1663,107299-39071,21
10/8/2193,989-28-3705-987-7,,107299-3-9446,107299-39072,82
10/8/2193,989-28-79-71565-6,,107299-64-9641,107299-39072,22
10/8/2193,989-28-3705-492-6,,107299-89-4465,107299-39073,24
10/8/2193,989-28-79-55824-6,,107299-98-517,107299-39073,66
10/8/2193,989-28-229-7592-2,,107299-10-5847,107299-39074,19
10/8/2193,989-28-79-13871-4,,107299-7-929,107299-39074,85
10/8/2193,989-28-229-6632-6,,107299-96-9200,107299-39074,75
10/8/2193,989-28-3705-222-9,,107299-47-7407,107299-39075,26
10/8/2193,989-28-3705-987-7,,107299-57-6877,107299-39075,78
10/9/2193,989-28-79-87459-9,0.15,107300-1-4396,107299-39094,37
10/9/2193,989-28-3705-775-0,,107300-45-38,107300-39076,77
10/9/2193,989-28-3705-649-4,,107300-46-4794,107300-39077,94
10/9/2193,989-28-3705-987-7,,107300-82-5664,107300-39078,78
10/9/2193,989-28-3705-007-2,,107300-53-5926,107300-39079,28
10/9/2193,989-28-3705-775-0,,107300-39-1180,107300-39080,69
10/9/2193,989-28-3705-583-1,,107300-87-6487,107300-39081,30
10/9/2193,989-28-3705-987-7,,107300-9-4464,107300-39082,55
10/9/2193,989-28-3705-987-7,,107300-45-5011,107300-39083,56
10/9/2193,989-28-3705-138-3,,107300-3-4523,107300-39084,74
10/9/2193,989-28-3705-583-1,,107300-76-1022,107300-39085,35
10/9/2193,989-28-3705-007-2,,107300-7-5057,107300-39086,98
10/9/2193,989-28-3705-007-2,,107300-16-8177,107300-39087,77
10/9/2193,989-28-3705-987-7,,107300-8-5190,107300-39088,27
10/9/2193,989-28-79-32105-5,,107300-48-6963,107300-39089,100
10/9/2193,989-28-79-27078-0,,107300-28-141,107300-39090,64
10/9/2193,989-28-79-82197-5,,107300-68-3321,107300-39091,60
10/9/2193,989-28-79-04510-4,,107300-75-3933,107300-39092,19
10/9/2193,989-28-79-01991-4,,107300-89-9015,107300-39093,98
10/9/2193,989-28-79-13871-4,,107300-94-6471,107300-39095,46
10/9/2193,989-28-79-82125-8,,107300-67-6055,107300-39096,37
10/9/2193,989-28-79-05670-4,,107300-40-9746,107300-39097,31
10/9/2193,989-28-79-13871-4,,107300-8-8287,107300-39098,55
10/9/2193,989-28-79-69807-2,,107300-5-1232,107300-39099,63
10/9/2193,989-28-79-69807-2,,107300-5-1231,107300-39100,81
10/9/2193,989-28-79-69807-2,,107300-88-6789,107300-39101,56
10/9/2193,989-28-79-82125-8,,107300-67-6054,107300-39102,67
10/9/2193,989-28-79-05670-4,,107300-39-6588,107300-39103,32
10/9/2193,989-28-654-5771-3,,107300-66-6864,107300-39104,53
10/9/2193,989-28-654-5771-3,,107300-66-6863,107300-39105,73
10/9/2193,989-28-229-3157-7,0.1,107300-52-4114,107300-39106,39
10/9/2193,989-28-229-1404-4,,107300-24-8251,107300-39107,58
10/9/2193,989-28-229-7592-2,,107300-78-1625,107300-39108,70
10/9/2193,989-28-229-6632-6,,107300-15-2123,107300-39109,34
10/9/2193,989-28-229-9769-6,,107300-4-8899,107300-39110,100
10/9/2193,989-28-229-0197-6,,107300-52-655,107300-39111,64
10/9/2193,989-28-229-6632-6,,107300-19-1657,107300-39112,98
10/9/2193,989-28-229-6632-6,,107300-55-196,107300-39113,67
10/9/2193,989-28-229-1404-4,,107300-53-7435,107300-39114,96
10/9/2193,989-28-229-3157-7,0.1,107300-85-6794,107300-39115,33
10/9/2193,989-28-79-40897-8,,107300-81-6352,107300-39116,28
10/9/2193,989-28-79-13801-1,,107300-86-7827,107300-39117,43
10/9/2193,989-28-79-44730-4,,107300-3-1042,107300-39118,35
10/9/2193,989-28-79-13801-1,,107300-54-4389,107300-39119,83
10/9/2193,989-28-79-26824-4,,107300-16-2107,107300-39120,57
10/9/2193,989-28-79-74374-1,,107300-55-3378,107300-39121,31
10/9/2193,989-28-79-91028-0,,107300-72-2115,107300-39122,88
10/9/2193,989-28-79-74374-1,,107300-47-3382,107300-39123,88
10/9/2193,989-28-79-26824-4,,107300-20-5163,107300-39124,95
10/9/2193,989-28-79-74374-1,,107300-52-3358,107300-39125,84
10/9/2193,989-28-79-13801-1,,107300-46-4798,107300-39126,90
10/9/2193,989-28-79-13801-1,,107300-13-6267,107300-39127,49
10/9/2193,989-28-79-26824-4,,107300-54-8990,107300-39128,33
10/9/2193,989-28-79-74374-1,,107300-26-4433,107300-39130,76
10/9/2193,989-28-79-71565-6,,107300-92-1658,107300-39131,94
10/9/2193,989-28-3705-222-9,,107300-97-2369,107300-39133,57
10/9/2193,989-28-3705-492-6,,107300-93-4475,107300-39134,63
10/9/2193,989-28-3705-222-9,,107300-38-5208,107300-39135,18
10/9/2193,989-28-3705-492-6,,107300-28-2661,107300-39136,91
10/9/2193,989-28-3705-492-6,,107300-34-399,107300-39137,24
10/9/2193,989-28-3705-138-3,,107300-36-3497,107300-39138,51
10/9/2193,989-28-3705-649-4,,107300-58-3839,107300-39138,93
10/9/2193,989-28-229-9769-6,,107300-8-4118,107300-39138,28
10/9/2193,989-28-79-74374-1,,107300-97-768,107300-39138,99
10/9/2193,989-28-79-26824-4,,107300-46-2207,107300-39139,94
10/9/2193,989-28-229-6632-6,,107300-90-4498,107300-39139,86
10/9/2193,989-28-229-7592-2,,107300-91-4654,107300-39139,41
10/9/2193,989-28-79-40897-8,,107300-10-2043,107300-39140,55
10/9/2193,989-28-229-7592-2,,107300-74-9354,107300-39140,79
10/9/2193,989-28-79-55824-6,,107300-8-6849,107300-39140,15
10/9/2193,989-28-229-1404-4,,107300-61-3801,107300-39141,37
10/9/2193,989-28-79-13871-4,,107300-8-8286,107300-39141,14
10/9/2193,989-28-79-32105-5,,107300-18-7372,107300-39142,17
